tokenizer_family,model_name,tokenizer_path,tokenizer_mode,language,length_label,input_chars,worker_processes,chunk_count,chunk_chars,overlap_chars,chat_template_time_ms,mp_dispatch_process_collect_time_ms,chunk_dedup_time_ms,lopt_e2e_time_ms,native_e2e_time_ms,native_tokenizer_time_ms,native_output_tokens,native_token_hash,lopt_output_tokens,lopt_token_hash,exact_match,fallback_used,fallback_serial_time_ms,fallback_token_hash,error_message,candidate_status,actual_chunk_count,e2e_speedup_x,tokenizer_speedup_x,tokenizer_time_drop_pct
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,64k,65536,2,2,32768,256,0.0,19.437,3.458,22.895,40.253,39.58,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,True,False,,,,valid,2,1.758,2.036,50.892
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,64k,65536,4,8,8192,32,0.0,11.302,5.424,16.726,40.253,39.58,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,True,False,,,,valid,8,2.407,3.502,71.445
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,64k,65536,8,4,16384,128,0.0,10.967,4.9,15.867,40.253,39.58,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,True,False,,,,valid,4,2.537,3.609,72.292
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,64k,65536,16,8,8192,128,0.0,10.682,5.755,16.437,40.253,39.58,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,13744,b119b5d6106eb458e20ef9b900032ce40c25ea160a34917360cfa719083685e0,True,False,,,,valid,8,2.449,3.705,73.012
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,128k,131072,1,1,131072,4096,0.0,72.762,0.0,72.762,78.049,77.112,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,True,False,,,,valid,1,1.073,1.06,5.641
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,128k,131072,2,2,65536,64,0.0,39.032,6.313,45.345,78.049,77.112,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,True,False,,,,valid,2,1.721,1.976,49.383
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,128k,131072,4,4,32768,256,0.0,22.044,9.535,31.579,78.049,77.112,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,True,False,,,,valid,4,2.472,3.498,71.413
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,128k,131072,8,4,32768,256,0.0,21.719,9.553,31.272,78.049,77.112,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,True,False,,,,valid,4,2.496,3.55,71.834
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,128k,131072,16,8,16384,128,0.0,20.618,11.141,31.759,78.049,77.112,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,27415,6cd88278d7826952a894e0dcd13b92cf88f96d7bcd919129b963bd6ce7293ec5,True,False,,,,valid,8,2.458,3.74,73.262
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,256k,262144,1,1,262144,64,0.0,152.007,0.0,152.007,152.366,150.815,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,True,False,,,,valid,1,1.002,0.992,-0.79
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,256k,262144,2,2,131072,64,0.0,78.844,13.187,92.031,152.366,150.815,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,True,False,,,,valid,2,1.656,1.913,47.721
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,256k,262144,4,4,65536,256,0.0,44.121,18.986,63.107,152.366,150.815,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,True,False,,,,valid,4,2.414,3.418,70.745
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,256k,262144,8,4,65536,256,0.0,43.995,19.342,63.337,152.366,150.815,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,55657,7c0214504c41d077b03ff7f8ec195d135baac37bccd2c6f5cc46c9195bb51f02,True,False,,,,valid,4,2.406,3.428,70.828
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,512k,524288,1,1,524288,64,0.0,314.04,0.0,314.04,300.012,297.496,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,True,False,,,,valid,1,0.955,0.947,-5.561
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,512k,524288,2,2,262144,4096,0.0,158.994,26.291,185.285,300.012,297.496,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,True,False,,,,valid,2,1.619,1.871,46.556
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,512k,524288,4,4,131072,256,0.0,85.647,38.83,124.477,300.012,297.496,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,True,False,,,,valid,4,2.41,3.474,71.211
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,512k,524288,8,4,131072,2048,0.0,89.519,38.744,128.263,300.012,297.496,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,109589,23cb7bf31f4f670b7d3080cbb3a8cd5e6f4f400c0ba1b589f374b1193893a36e,True,False,,,,valid,4,2.339,3.323,69.909
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,720k,737280,1,1,737280,256,0.0,416.64,0.0,416.64,443.752,440.965,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,True,False,,,,valid,1,1.065,1.058,5.516
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,720k,737280,2,2,368640,32,0.0,218.599,36.165,254.764,443.752,440.965,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,True,False,,,,valid,2,1.742,2.017,50.427
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,720k,737280,4,4,184320,64,0.0,121.652,53.212,174.864,443.752,440.965,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,True,False,,,,valid,4,2.538,3.625,72.412
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,720k,737280,8,4,184320,128,0.0,119.426,52.31,171.736,443.752,440.965,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,True,False,,,,valid,4,2.584,3.692,72.917
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,720k,737280,16,64,11520,1024,0.0,95.098,82.63,177.728,443.752,440.965,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,155900,88b17d7837c53a64712298b2e5ff4529d33b6ba892def02d4054976d0b157cdf,True,False,,,,valid,64,2.497,4.637,78.434
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,880k,901120,1,2,450560,256,0.0,501.157,44.57,545.727,523.173,519.313,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,True,False,,,,valid,2,0.959,1.036,3.496
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,880k,901120,2,2,450560,128,0.0,267.185,43.419,310.604,523.173,519.313,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,True,False,,,,valid,2,1.684,1.944,48.55
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,880k,901120,4,4,225280,64,0.0,144.866,63.53,208.396,523.173,519.313,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,True,False,,,,valid,4,2.51,3.585,72.104
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,880k,901120,8,4,225280,1024,0.0,145.403,69.174,214.577,523.173,519.313,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,190854,373c501772ad0da29a6f37dc05103e970bcce2bcc3f6fe2c53f3372ba6dd749f,True,False,,,,valid,4,2.438,3.572,72.001
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,1,1,1048576,8192,0.0,660.592,0.0,660.592,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,1,0.998,0.992,-0.847
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,2,2,524288,2048,0.0,338.793,55.418,394.211,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,2,1.672,1.933,48.279
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,4,4,262144,256,0.0,172.604,92.595,265.199,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,4,2.486,3.795,73.65
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,8,32,32768,1024,0.0,95.56,118.543,214.103,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,32,3.079,6.855,85.412
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,16,64,16384,64,0.0,98.66,97.32,195.98,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,64,3.364,6.639,84.938
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,32,128,8192,256,0.0,55.974,101.24,157.214,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,128,4.194,11.703,91.455
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,en,1024k,1048576,64,32,32768,128,0.0,167.61,97.103,264.713,659.281,655.041,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,220881,1c25c838cdb3e0a3dc9c22cdbbedd1095178f830f036cd16c2cb4e811e1a0b99,True,False,,,,valid,32,2.491,3.908,74.412
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1k,1024,1,1,1024,512,0.0,1.467,0.0,1.467,48.232,47.636,552,387164bbe776e80919c8a3fa5e5a0652e696c787b6182870ce56c60f21ec1e5f,552,387164bbe776e80919c8a3fa5e5a0652e696c787b6182870ce56c60f21ec1e5f,True,False,,,,valid,1,32.878,32.472,96.92
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1k,1024,2,2,512,64,0.0,0.982,0.167,1.149,48.232,47.636,552,387164bbe776e80919c8a3fa5e5a0652e696c787b6182870ce56c60f21ec1e5f,552,387164bbe776e80919c8a3fa5e5a0652e696c787b6182870ce56c60f21ec1e5f,True,False,,,,valid,2,41.977,48.509,97.939
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1k,1024,4,1,1024,512,0.0,1.69,0.0,1.69,48.232,47.636,552,387164bbe776e80919c8a3fa5e5a0652e696c787b6182870ce56c60f21ec1e5f,552,387164bbe776e80919c8a3fa5e5a0652e696c787b6182870ce56c60f21ec1e5f,True,False,,,,valid,1,28.54,28.187,96.452
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,4k,4096,1,1,4096,1024,0.0,4.85,0.0,4.85,20.688,20.207,2352,a935e043487c4feccfe1b55c18bd0f6b9be113f7d5e5c2e247b3a912776c1a2a,2352,a935e043487c4feccfe1b55c18bd0f6b9be113f7d5e5c2e247b3a912776c1a2a,True,False,,,,valid,1,4.266,4.166,75.998
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,4k,4096,2,2,2048,64,0.0,2.821,0.596,3.417,20.688,20.207,2352,a935e043487c4feccfe1b55c18bd0f6b9be113f7d5e5c2e247b3a912776c1a2a,2352,a935e043487c4feccfe1b55c18bd0f6b9be113f7d5e5c2e247b3a912776c1a2a,True,False,,,,valid,2,6.054,7.163,86.039
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,4k,4096,4,8,512,32,0.0,2.54,1.09,3.63,20.688,20.207,2352,a935e043487c4feccfe1b55c18bd0f6b9be113f7d5e5c2e247b3a912776c1a2a,2352,a935e043487c4feccfe1b55c18bd0f6b9be113f7d5e5c2e247b3a912776c1a2a,True,False,,,,valid,8,5.699,7.956,87.43
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,8k,8192,1,1,8192,1024,0.0,9.963,0.0,9.963,21.586,21.041,4690,9c2efb7a0dfdf826de685e494791eda236be15b2d55a656acc8f408218dd2651,4690,9c2efb7a0dfdf826de685e494791eda236be15b2d55a656acc8f408218dd2651,True,False,,,,valid,1,2.167,2.112,52.65
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,8k,8192,2,2,4096,64,0.0,5.435,1.212,6.647,21.586,21.041,4690,9c2efb7a0dfdf826de685e494791eda236be15b2d55a656acc8f408218dd2651,4690,9c2efb7a0dfdf826de685e494791eda236be15b2d55a656acc8f408218dd2651,True,False,,,,valid,2,3.247,3.871,74.169
